concept_code,concept_name,frequency
mmHg,7456956,1
mmHg,7456960,1
mmHg,7456961,1
mmHg,7456962,1
mmHg,7456963,1
mmHg,7456970,1
mmHg,7456971,1
mmHg,7456975,1
mmHg,7456976,1
mmHg,7456977,1
mmHg,7456978,1
mmHg,7456984,1
mmHg,7456985,1
mmHg,7456987,1
mmHg,7456988,1
mmHg,7456989,1
mmHg,7456990,1
mmHg,7456994,1
mmHg,7456995,1
mmHg,7456996,1
mmHg,7456997,1
mmHg,7457016,1
mmHg,7457022,1
mmHg,7457023,1
mmHg,7457024,1
mmHg,7457025,1
mmHg,7457032,1
mmHg,7457033,1
mmHg,7457034,1
mmHg,7457037,1
mmHg,7457038,1
mmHg,7457039,1
mmHg,7457040,1
mmHg,7457047,1
mmHg,7457048,1
mmHg,7457049,1
mmHg,7457050,1
mmHg,7457054,1
mmHg,7457055,1
mmHg,7457056,1
mmHg,7457057,1
mmHg,7457064,1
mmHg,7457065,1
mmHg,7457066,1
mmHg,7457067,1
mmHg,7457071,1
mmHg,7457072,1
mmHg,7457073,1
mmHg,7457074,1
mmHg,7457081,1
mmHg,7457082,1
mmHg,7457083,1
mmHg,7457087,1
mmHg,7457088,1
mmHg,7457089,1
mmHg,7457090,1
mmHg,7457096,1
mmHg,7457100,1
mmHg,7457101,1
mmHg,7457102,1
mmHg,7457103,1
mmHg,7457104,1
mmHg,7457105,1
mmHg,7457108,1
mmHg,7457109,1
mmHg,7457115,1
mmHg,7457116,1
mmHg,7457117,1
mmHg,7457118,1
mmHg,7457130,1
mmHg,7457131,1
mmHg,7457132,1
mmHg,7457133,1
mmHg,7457137,1
mmHg,7457138,1
mmHg,7457139,1
mmHg,7457140,1
mmHg,7457177,1
mmHg,7457178,1
mmHg,7457182,1
mmHg,7457183,1
mmHg,7457184,1
mmHg,7457185,1
mmHg,7457193,1
mmHg,7457194,1
mmHg,7457196,1
mmHg,7457197,1
mmHg,7457198,1
mmHg,7457199,1
mmHg,7457203,1
mmHg,7457204,1
mmHg,7457205,1
mmHg,7457206,1
mmHg,7457215,1
mmHg,7457216,1
mmHg,7457217,1
mmHg,7457218,1
mmHg,7457219,1
mmHg,7457220,1
mmHg,7457223,1
mmHg,7457224,1
mmHg,7457231,1
mmHg,7457232,1
mmHg,7457233,1
mmHg,7457234,1
mmHg,7457244,1
mmHg,7457245,1
mmHg,7457246,1
mmHg,7457247,1
mmHg,7457252,1
mmHg,7457253,1
mmHg,7457254,1
mmHg,7457255,1
mmHg,7457274,1
mmHg,7457275,1
mmHg,7457276,1
mmHg,7457277,1
mmHg,7457282,1
mmHg,7457283,1
mmHg,7457284,1
mmHg,7457285,1
mmHg,7457292,1
mmHg,7457293,1
mmHg,7457294,1
mmHg,7457295,1
mmHg,7457300,1
mmHg,7457301,1
mmHg,7457302,1
mmHg,7457303,1
mmHg,7457309,1
mmHg,7457310,1
mmHg,7457311,1
mmHg,7457312,1
mmHg,7457322,1
mmHg,7457323,1
mmHg,7457324,1
mmHg,7457325,1
mmHg,7457331,1
mmHg,7457332,1
mmHg,7457333,1
mmHg,7457334,1
mmHg,7457343,1
mmHg,7457344,1
mmHg,7457345,1
mmHg,7457346,1
mmHg,7457352,1
mmHg,7457353,1
mmHg,7457354,1
mmHg,7457357,1
mmHg,7457359,1
mmHg,7457360,1
mmHg,7457361,1
mmHg,7457362,1
mmHg,7457366,1
mmHg,7457367,1
mmHg,7457368,1
mmHg,7457369,1
mmHg,7457370,1
mmHg,7457371,1
mmHg,7457376,1
mmHg,7457377,1
mmHg,7457378,1
mmHg,7457380,1
mmHg,7457381,1
mmHg,7457382,1
mmHg,7457383,1
mmHg,7457387,1
mmHg,7457388,1
mmHg,7457389,1
mmHg,7457390,1
mmHg,7457400,1
mmHg,7457401,1
mmHg,7457407,1
mmHg,7457408,1
mmHg,7457409,1
mmHg,7457410,1
mmHg,7457414,1
mmHg,7457415,1
mmHg,7457416,1
mmHg,7457417,1
mmHg,7457424,1
mmHg,7457425,1
mmHg,7457426,1
mmHg,7457427,1
mmHg,7457432,1
mmHg,7457433,1
mmHg,7457434,1
mmHg,7457435,1
mmHg,7457443,1
mmHg,7457444,1
mmHg,7457445,1
mmHg,7457446,1
mmHg,7457455,1
mmHg,7457456,1
mmHg,7457457,1
mmHg,7457458,1
mmHg,7457462,1
mmHg,7457463,1
mmHg,7457464,1
mmHg,7457465,1
mmHg,7457472,1
mmHg,7457473,1
mmHg,7457474,1
mmHg,7457475,1
mmHg,7457478,1
mmHg,7457479,1
mmHg,7457480,1
mmHg,7457481,1
mmHg,7457489,1
mmHg,7457490,1
mmHg,7457491,1
mmHg,7457492,1
mmHg,7457496,1
mmHg,7457497,1
mmHg,7457498,1
mmHg,7457499,1
mmHg,7457506,1
mmHg,7457507,1
mmHg,7457508,1
mmHg,7457509,1
mmHg,7457514,1
mmHg,7457515,1
mmHg,7457516,1
mmHg,7457517,1
mmHg,7457527,1
mmHg,7457528,1
mmHg,7457529,1
mmHg,7457530,1
mmHg,7457534,1
mmHg,7457535,1
mmHg,7457536,1
mmHg,7457537,1
mmHg,7457549,1
mmHg,7457550,1
mmHg,7457556,1
mmHg,7457557,1
mmHg,7457558,1
mmHg,7457562,1
mmHg,7457563,1
mmHg,7457564,1
mmHg,7457565,1
mmHg,7457572,1
mmHg,7457573,1
mmHg,7457574,1
mmHg,7457575,1
mmHg,7457579,1
mmHg,7457580,1
mmHg,7457581,1
mmHg,7457582,1
mmHg,7457589,1
mmHg,7457590,1
mmHg,7457591,1
mmHg,7457592,1
mmHg,7457597,1
mmHg,7457598,1
mmHg,7457599,1
mmHg,7457600,1
mmHg,7457609,1
mmHg,7457610,1
mmHg,7457611,1
mmHg,7457612,1
mmHg,7457616,1
mmHg,7457617,1
mmHg,7457618,1
mmHg,7457619,1
mmHg,7457650,1
mmHg,7457651,1
mmHg,7457652,1
mmHg,7457653,1
mmHg,7457657,1
mmHg,7457658,1
mmHg,7457659,1
mmHg,7457660,1
mmHg,7457667,1
mmHg,7457668,1
mmHg,7457674,1
mmHg,7457675,1
mmHg,7457676,1
mmHg,7457677,1
mmHg,7457681,1
mmHg,7457682,1
mmHg,7457683,1
mmHg,7457684,1
mmHg,7457693,1
mmHg,7457694,1
mmHg,7457695,1
mmHg,7457696,1
mmHg,7457697,1
mmHg,7457698,1
mmHg,7457699,1
mmHg,7457700,1
mmHg,7457708,1
mmHg,7457709,1
mmHg,7457710,1
mmHg,7457711,1
mmHg,7457721,1
mmHg,7457722,1
mmHg,7457723,1
mmHg,7457724,1
mmHg,7457728,1
mmHg,7457729,1
mmHg,7457730,1
mmHg,7457731,1
mmHg,7457740,1
mmHg,7457741,1
mmHg,7457742,1
mmHg,7457743,1
mmHg,7457754,1
mmHg,7457755,1
mmHg,7457756,1
mmHg,7457757,1
mmHg,7457762,1
mmHg,7457763,1
mmHg,7457769,1
mmHg,7457770,1
mmHg,7457771,1
mmHg,7457772,1
mmHg,7457777,1
mmHg,7457778,1
mmHg,7457779,1
mmHg,7457780,1
mmHg,7457786,1
mmHg,7457787,1
mmHg,7457788,1
mmHg,7457789,1
mmHg,7457798,1
mmHg,7457799,1
mmHg,7457800,1
mmHg,7457801,1
mmHg,7457808,1
mmHg,7457809,1
mmHg,7457810,1
mmHg,7457811,1
mmHg,7457816,1
mmHg,7457817,1
mmHg,7457818,1
mmHg,7457819,1
mmHg,7457825,1
mmHg,7457826,1
mmHg,7457827,1
mmHg,7457828,1
mmHg,7457833,1
mmHg,7457834,1
mmHg,7457835,1
mmHg,7457836,1
mmHg,7457843,1
mmHg,7457844,1
mmHg,7457845,1
mmHg,7457846,1
mmHg,7457851,1
mmHg,7457852,1
mmHg,7457853,1
mmHg,7457854,1
mmHg,7457861,1
mmHg,7457862,1
mmHg,7457863,1
mmHg,7457864,1
mmHg,7457880,1
mmHg,7457881,1
mmHg,7457882,1
mmHg,7457883,1
mmHg,7457888,1
mmHg,7457889,1
mmHg,7457896,1
mmHg,7457897,1
mmHg,7457898,1
mmHg,7457899,1
mmHg,7457903,1
mmHg,7457904,1
mmHg,7457905,1
mmHg,7457906,1
mmHg,7457915,1
mmHg,7457916,1
mmHg,7457917,1
mmHg,7457918,1
mmHg,7457923,1
mmHg,7457924,1
mmHg,7457925,1
mmHg,7457926,1
mmHg,7457934,1
mmHg,7457935,1
mmHg,7457936,1
mmHg,7457937,1
mmHg,7457942,1
mmHg,7457943,1
mmHg,7457944,1
mmHg,7457945,1
mmHg,7457951,1
mmHg,7457952,1
mmHg,7457953,1
mmHg,7457954,1
mmHg,7457959,1
mmHg,7457960,1
mmHg,7457961,1
mmHg,7457962,1
mmHg,7457970,1
mmHg,7457971,1
mmHg,7457972,1
mmHg,7457973,1
mmHg,7457982,1
mmHg,7457983,1
mmHg,7457984,1
mmHg,7457985,1
mmHg,7457989,1
mmHg,7457990,1
mmHg,7457991,1
mmHg,7457992,1
mmHg,7458006,1
mmHg,7458007,1
mmHg,7458008,1
mmHg,7458009,1
mmHg,7458013,1
mmHg,7458014,1
mmHg,7458015,1
mmHg,7458016,1
mmHg,7458022,1
mmHg,7458023,1
mmHg,7458029,1
mmHg,7458030,1
mmHg,7458031,1
mmHg,7458032,1
mmHg,7458036,1
mmHg,7458037,1
mmHg,7458038,1
mmHg,7458039,1
mmHg,7458046,1
mmHg,7458047,1
mmHg,7458048,1
mmHg,7458049,1
mmHg,7458053,1
mmHg,7458054,1
mmHg,7458055,1
mmHg,7458056,1
mmHg,7458065,1
mmHg,7458066,1
mmHg,7458067,1
mmHg,7458068,1
mmHg,7458073,1
mmHg,7458074,1
mmHg,7458075,1
mmHg,7458076,1
mmHg,7458083,1
mmHg,7458084,1
mmHg,7458085,1
mmHg,7458086,1
mmHg,7458090,1
mmHg,7458091,1
mmHg,7458092,1
mmHg,7458093,1
mmHg,7458100,1
mmHg,7458101,1
mmHg,7458102,1
mmHg,7458103,1
mmHg,7458107,1
mmHg,7458108,1
mmHg,7458109,1
mmHg,7458110,1
mmHg,7458117,1
mmHg,7458118,1
mmHg,7458122,1
mmHg,7458123,1
mmHg,7458124,1
mmHg,7458125,1
mmHg,7458131,1
mmHg,7458132,1
mmHg,7458158,1
mmHg,7458159,1
mmHg,7458160,1
mmHg,7458161,1
mmHg,7458166,1
mmHg,7458167,1
mmHg,7458168,1
mmHg,7458169,1
mmHg,7458175,1
mmHg,7458176,1
mmHg,7458182,1
mmHg,7458183,1
mmHg,7458184,1
mmHg,7458185,1
mmHg,7458189,1
mmHg,7458190,1
mmHg,7458191,1
mmHg,7458192,1
mmHg,7458202,1
mmHg,7458203,1
mmHg,7458204,1
mmHg,7458205,1
mmHg,7458209,1
mmHg,7458210,1
mmHg,7458211,1
mmHg,7458212,1
mmHg,7458219,1
mmHg,7458220,1
mmHg,7458221,1
mmHg,7458222,1
mmHg,7458228,1
mmHg,7458229,1
mmHg,7458230,1
mmHg,7458231,1
mmHg,7458238,1
mmHg,7458239,1
mmHg,7458240,1
mmHg,7458241,1
mmHg,7458250,1
mmHg,7458251,1
mmHg,7458252,1
mmHg,7458253,1
mmHg,7458258,1
mmHg,7458259,1
mmHg,7458260,1
mmHg,7458261,1
mmHg,7458266,1
mmHg,7458267,1
mmHg,7458268,1
mmHg,7458269,1
mmHg,7458275,1
mmHg,7458276,1
mmHg,7458277,1
mmHg,7458278,1
mmHg,7458285,1
mmHg,7458286,1
mmHg,7458287,1
mmHg,7458288,1
mmHg,7458292,1
mmHg,7458293,1
mmHg,7458294,1
mmHg,7458295,1
mmHg,7458301,1
mmHg,7458302,1
mmHg,7458303,1
mmHg,7458304,1
mmHg,7458308,1
mmHg,7458309,1
mmHg,7458310,1
mmHg,7458311,1
mmHg,7458332,1
mmHg,7458333,1
mmHg,7458341,1
mmHg,7458342,1
mmHg,7458343,1
mmHg,7458344,1
mmHg,7458353,1
mmHg,7458354,1
mmHg,7458355,1
mmHg,7458356,1
mmHg,7458361,1
mmHg,7458362,1
mmHg,7458363,1
mmHg,7458364,1
mmHg,7458370,1
mmHg,7458371,1
mmHg,7458372,1
mmHg,7458373,1
mmHg,7458378,1
mmHg,7458379,1
mmHg,7458380,1
mmHg,7458381,1
mmHg,7458387,1
mmHg,7458388,1
mmHg,7458389,1
mmHg,7458390,1
mmHg,7458394,1
mmHg,7458395,1
mmHg,7458396,1
mmHg,7458397,1
mmHg,7458404,1
mmHg,7458405,1
mmHg,7458406,1
mmHg,7458407,1
mmHg,7458413,1
mmHg,7458414,1
mmHg,7458415,1
mmHg,7458416,1
mmHg,7458423,1
mmHg,7458424,1
mmHg,7458425,1
mmHg,7458426,1
mmHg,7458435,1
mmHg,7458436,1
mmHg,7458437,1
mmHg,7458438,1
mmHg,7458443,1
mmHg,7458444,1
mmHg,7458445,1
mmHg,7458446,1
mmHg,7458464,1
mmHg,7458465,1
mmHg,7458466,1
mmHg,7458467,1
mmHg,7458470,1
mmHg,7458471,1
mmHg,7458472,1
mmHg,7458473,1
mmHg,7458479,1
mmHg,7458480,1
mmHg,7458490,1
mmHg,7458491,1
mmHg,7458492,1
mmHg,7458493,1
mmHg,7458497,1
mmHg,7458498,1
mmHg,7458499,1
mmHg,7458500,1
mmHg,7458507,1
mmHg,7458508,1
mmHg,7458509,1
mmHg,7458510,1
mmHg,7458515,1
mmHg,7458516,1
mmHg,7458517,1
mmHg,7458518,1
mmHg,7458528,1
mmHg,7458529,1
mmHg,7458530,1
mmHg,7458531,1
mmHg,7458538,1
mmHg,7458539,1
mmHg,7458540,1
mmHg,7458541,1
mmHg,7458545,1
mmHg,7458546,1
mmHg,7458547,1
mmHg,7458548,1
mmHg,7458555,1
mmHg,7458556,1
mmHg,7458557,1
mmHg,7458558,1
mmHg,7458562,1
mmHg,7458563,1
mmHg,7458564,1
mmHg,7458565,1
mmHg,7458572,1
mmHg,7458573,1
mmHg,7458574,1
mmHg,7458575,1
mmHg,7458579,1
mmHg,7458580,1
mmHg,7458581,1
mmHg,7458582,1
mmHg,7458594,1
mmHg,7458595,1
mmHg,7458601,1
mmHg,7458602,1
mmHg,7458603,1
mmHg,7458604,1
mmHg,7458609,1
mmHg,7458610,1
mmHg,7458611,1
mmHg,7458612,1
mmHg,7458621,1
mmHg,7458622,1
mmHg,7458623,1
mmHg,7458624,1
mmHg,7458628,1
mmHg,7458629,1
mmHg,7458630,1
mmHg,7458631,1
mmHg,7458638,1
mmHg,7458639,1
mmHg,7458640,1
mmHg,7458641,1
mmHg,7458645,1
mmHg,7458646,1
mmHg,7458647,1
mmHg,7458648,1
mmHg,7458655,1
mmHg,7458656,1
mmHg,7458657,1
mmHg,7458658,1
mmHg,7458661,1
mmHg,7458662,1
mmHg,7458663,1
mmHg,7458664,1
mmHg,7458672,1
mmHg,7458673,1
mmHg,7458674,1
mmHg,7458675,1
mmHg,7458680,1
mmHg,7458681,1
mmHg,7458682,1
mmHg,7458683,1
mmHg,7458719,1
mmHg,7458720,1
mmHg,7458721,1
mmHg,7458722,1
mmHg,7458726,1
mmHg,7458727,1
mmHg,7458728,1
mmHg,7458729,1
mmHg,7458735,1
mmHg,7458736,1
mmHg,7458744,1
mmHg,7458745,1
mmHg,7458746,1
mmHg,7458747,1
mmHg,7458750,1
mmHg,7458751,1
mmHg,7458752,1
mmHg,7458753,1
mmHg,7458761,1
mmHg,7458762,1
mmHg,7458763,1
mmHg,7458764,1
mmHg,7458768,1
mmHg,7458769,1
mmHg,7458770,1
mmHg,7458771,1
mmHg,7458778,1
mmHg,7458779,1
mmHg,7458780,1
mmHg,7458781,1
mmHg,7458786,1
mmHg,7458787,1
mmHg,7458788,1
mmHg,7458789,1
mmHg,7458798,1
mmHg,7458799,1
mmHg,7458800,1
mmHg,7458801,1
mmHg,7458805,1
mmHg,7458806,1
mmHg,7458807,1
mmHg,7458808,1
mmHg,7458815,1
mmHg,7458816,1
mmHg,7458817,1
mmHg,7458818,1
mmHg,7458822,1
mmHg,7458823,1
mmHg,7458824,1
mmHg,7458825,1
mmHg,7458846,1
mmHg,7458847,1
mmHg,7458849,1
mmHg,7458850,1
mmHg,7458851,1
mmHg,7458852,1
mmHg,7458856,1
mmHg,7458857,1
mmHg,7458858,1
mmHg,7458859,1
mmHg,7458868,1
mmHg,7458869,1
mmHg,7458870,1
mmHg,7458871,1
mmHg,7458875,1
mmHg,7458876,1
mmHg,7458877,1
mmHg,7458878,1
mmHg,7458888,1
mmHg,7458889,1
mmHg,7458890,1
mmHg,7458891,1
mmHg,7458894,1
mmHg,7458895,1
mmHg,7458896,1
mmHg,7458897,1
mmHg,7458904,1
mmHg,7458905,1
mmHg,7458906,1
mmHg,7458907,1
mmHg,7458911,1
mmHg,7458912,1
mmHg,7458913,1
mmHg,7458914,1
mmHg,7458924,1
mmHg,7458925,1
mmHg,7458926,1
mmHg,7458931,1
mmHg,7458932,1
mmHg,7458933,1
mmHg,7458934,1
mmHg,7458966,1
mmHg,7458967,1
mmHg,7458968,1
mmHg,7458969,1
mmHg,7458971,1
mmHg,7458972,1
mmHg,7458973,1
mmHg,7458974,1
mmHg,7458975,1
mmHg,7458976,1
mmHg,7458982,1
mmHg,7458983,1
mmHg,7458984,1
mmHg,7458989,1
mmHg,7458990,1
mmHg,7458991,1
mmHg,7458999,1
mmHg,7459000,1
mmHg,7459001,1
mmHg,7459002,1
mmHg,7459011,1
mmHg,7459012,1
mmHg,7459013,1
mmHg,7459014,1
mmHg,7459015,1
mmHg,7459016,1
mmHg,7459017,1
mmHg,7459018,1
mmHg,7459028,1
mmHg,7459029,1
mmHg,7459030,1
mmHg,7459031,1
mmHg,7459053,1
mmHg,7459054,1
mmHg,7459055,1
mmHg,7459056,1
mmHg,7459061,1
mmHg,7459062,1
mmHg,7459068,1
mmHg,7459069,1
mmHg,7459070,1
mmHg,7459071,1
mmHg,7459077,1
mmHg,7459078,1
mmHg,7459079,1
mmHg,7459080,1
mmHg,7459083,1
mmHg,7459084,1
mmHg,7459085,1
mmHg,7459086,1
mmHg,7459094,1
mmHg,7459095,1
mmHg,7459096,1
mmHg,7459102,1
mmHg,7459103,1
mmHg,7459104,1
mmHg,7459105,1
mmHg,7459115,1
mmHg,7459116,1
mmHg,7459117,1
mmHg,7459118,1
mmHg,7459122,1
mmHg,7459123,1
mmHg,7459124,1
mmHg,7459125,1
mmHg,7459132,1
mmHg,7459133,1
mmHg,7459134,1
mmHg,7459135,1
mmHg,7459140,1
mmHg,7459141,1
mmHg,7459142,1
mmHg,7459143,1
mmHg,7459150,1
mmHg,7459151,1
mmHg,7459152,1
mmHg,7459153,1
mmHg,7459157,1
mmHg,7459158,1
mmHg,7459159,1
mmHg,7459160,1
mmHg,7459167,1
mmHg,7459168,1
mmHg,7459169,1
mmHg,7459170,1
mmHg,7459186,1
mmHg,7459187,1
mmHg,7459188,1
mmHg,7459189,1
mmHg,7459212,1
mmHg,7459213,1
mmHg,7459214,1
mmHg,7459215,1
mmHg,7459218,1
mmHg,7459219,1
mmHg,7459220,1
mmHg,7459221,1
mmHg,7459229,1
mmHg,7459230,1
mmHg,7459231,1
mmHg,7459236,1
mmHg,7459237,1
mmHg,7459238,1
mmHg,7459239,1
mmHg,7459247,1
mmHg,7459248,1
mmHg,7459249,1
mmHg,7459253,1
mmHg,7459254,1
mmHg,7459255,1
mmHg,7459256,1
mmHg,7459265,1
mmHg,7459266,1
mmHg,7459267,1
mmHg,7459268,1
mmHg,7459269,1
mmHg,7459270,1
mmHg,7459271,1
mmHg,7459272,1
mmHg,7459275,1
mmHg,7459276,1
mmHg,7459281,1
mmHg,7459282,1
mmHg,7459283,1
mmHg,7459284,1
mmHg,7459296,1
mmHg,7459297,1
mmHg,7459298,1
mmHg,7459299,1
mmHg,7459303,1
mmHg,7459304,1
mmHg,7459305,1
mmHg,7459306,1
mmHg,7459320,1
mmHg,7459321,1
mmHg,7459322,1
mmHg,7459323,1
mmHg,7459328,1
mmHg,7459329,1
mmHg,7459330,1
mmHg,7459331,1
mmHg,7459337,1
mmHg,7459338,1
mmHg,7459344,1
mmHg,7459345,1
mmHg,7459346,1
mmHg,7459350,1
mmHg,7459351,1
mmHg,7459352,1
mmHg,7459353,1
mmHg,7459360,1
mmHg,7459361,1
mmHg,7459362,1
mmHg,7459367,1
mmHg,7459368,1
mmHg,7459369,1
mmHg,7459370,1
mmHg,7459380,1
mmHg,7459381,1
mmHg,7459382,1
mmHg,7459383,1
mmHg,7459386,1
mmHg,7459387,1
mmHg,7459388,1
mmHg,7459389,1
mmHg,7459397,1
mmHg,7459398,1
mmHg,7459399,1
mmHg,7459400,1
mmHg,7459405,1
mmHg,7459406,1
mmHg,7459407,1
mmHg,7459408,1
mmHg,7459415,1
mmHg,7459416,1
mmHg,7459417,1
mmHg,7459418,1
mmHg,7459422,1
mmHg,7459423,1
mmHg,7459424,1
mmHg,7459425,1
mmHg,7459432,1
mmHg,7459433,1
mmHg,7459434,1
mmHg,7459435,1
mmHg,7459440,1
mmHg,7459441,1
mmHg,7459442,1
mmHg,7459443,1
mmHg,7459462,1
mmHg,7459463,1
mmHg,7459469,1
mmHg,7459470,1
mmHg,7459471,1
mmHg,7459472,1
mmHg,7459476,1
mmHg,7459477,1
mmHg,7459478,1
mmHg,7459479,1
mmHg,7459486,1
mmHg,7459487,1
mmHg,7459488,1
mmHg,7459489,1
mmHg,7459493,1
mmHg,7459494,1
mmHg,7459495,1
mmHg,7459496,1
mmHg,7459504,1
mmHg,7459505,1
mmHg,7459506,1
mmHg,7459507,1
mmHg,7459511,1
mmHg,7459512,1
mmHg,7459513,1
mmHg,7459514,1
mmHg,7459521,1
mmHg,7459522,1
mmHg,7459523,1
mmHg,7459524,1
mmHg,7459529,1
mmHg,7459530,1
mmHg,7459531,1
mmHg,7459532,1
mmHg,7459542,1
mmHg,7459543,1
mmHg,7459550,1
mmHg,7459551,1
mmHg,7459552,1
mmHg,7459553,1
mmHg,7459557,1
mmHg,7459558,1
mmHg,7459559,1
mmHg,7459560,1
mmHg,7459567,1
mmHg,7459568,1
mmHg,7459569,1
mmHg,7459570,1
mmHg,7459573,1
mmHg,7459574,1
mmHg,7459575,1
mmHg,7459576,1
mmHg,7459596,1
mmHg,7459597,1
mmHg,7459604,1
mmHg,7459605,1
mmHg,7459606,1
mmHg,7459607,1
mmHg,7459611,1
mmHg,7459612,1
mmHg,7459613,1
mmHg,7459614,1
mmHg,7459621,1
mmHg,7459622,1
mmHg,7459623,1
mmHg,7459624,1
mmHg,7459629,1
mmHg,7459630,1
mmHg,7459631,1
mmHg,7459632,1
mmHg,7459641,1
mmHg,7459642,1
mmHg,7459643,1
mmHg,7459644,1
mmHg,7459648,1
mmHg,7459649,1
mmHg,7459650,1
mmHg,7459651,1
mmHg,7459658,1
mmHg,7459659,1
mmHg,7459660,1
mmHg,7459661,1
mmHg,7459665,1
mmHg,7459666,1
mmHg,7459667,1
mmHg,7459668,1
mmHg,7459675,1
mmHg,7459676,1
mmHg,7459677,1
mmHg,7459678,1
mmHg,7459682,1
mmHg,7459683,1
mmHg,7459684,1
mmHg,7459685,1
mmHg,7459692,1
mmHg,7459693,1
mmHg,7459694,1
mmHg,7459695,1
mmHg,7459700,1
mmHg,7459701,1
mmHg,7459702,1
mmHg,7459703,1
mmHg,7459732,1
mmHg,7459733,1
mmHg,7459740,1
mmHg,7459741,1
mmHg,7459742,1
mmHg,7459743,1
mmHg,7459747,1
mmHg,7459748,1
mmHg,7459749,1
mmHg,7459750,1
mmHg,7459759,1
mmHg,7459760,1
mmHg,7459761,1
mmHg,7459762,1
mmHg,7459766,1
mmHg,7459767,1
mmHg,7459768,1
mmHg,7459769,1
mmHg,7459777,1
mmHg,7459778,1
mmHg,7459779,1
mmHg,7459780,1
mmHg,7459784,1
mmHg,7459785,1
mmHg,7459786,1
mmHg,7459787,1
mmHg,7459796,1
mmHg,7459797,1
mmHg,7459798,1
mmHg,7459799,1
mmHg,7459800,1
mmHg,7459801,1
mmHg,7459803,1
mmHg,7459804,1
mmHg,7459809,1
mmHg,7459810,1
mmHg,7459811,1
mmHg,7459812,1
mmHg,7459825,1
mmHg,7459826,1
mmHg,7459827,1
mmHg,7459831,1
mmHg,7459832,1
mmHg,7459833,1
mmHg,7459834,1
mmHg,7459841,1
mmHg,7459842,1
mmHg,7459843,1
mmHg,7459844,1
mmHg,7459849,1
mmHg,7459850,1
mmHg,7459851,1
mmHg,7459852,1
mmHg,7459864,1
mmHg,7459865,1
mmHg,7459871,1
mmHg,7459872,1
mmHg,7459873,1
mmHg,7459874,1
mmHg,7459878,1
mmHg,7459879,1
mmHg,7459880,1
mmHg,7459881,1
mmHg,7459888,1
mmHg,7459889,1
mmHg,7459890,1
mmHg,7459891,1
mmHg,7459896,1
mmHg,7459897,1
mmHg,7459898,1
mmHg,7459899,1
mmHg,7459907,1
mmHg,7459908,1
mmHg,7459909,1
mmHg,7459910,1
mmHg,7459914,1
mmHg,7459915,1
mmHg,7459916,1
mmHg,7459917,1
mmHg,7459924,1
mmHg,7459925,1
mmHg,7459926,1
mmHg,7459930,1
mmHg,7459931,1
mmHg,7459932,1
mmHg,7459933,1
mmHg,7459940,1
mmHg,7459941,1
mmHg,7459942,1
mmHg,7459943,1
mmHg,7459947,1
mmHg,7459948,1
mmHg,7459949,1
mmHg,7459950,1
mmHg,7459957,1
mmHg,7459958,1
mmHg,7459959,1
mmHg,7459960,1
mmHg,7459965,1
mmHg,7459966,1
mmHg,7459967,1
mmHg,7459968,1
mmHg,7459987,1
mmHg,7459988,1
mmHg,7459994,1
mmHg,7459995,1
mmHg,7459996,1
mmHg,7459997,1
mmHg,7460001,1
mmHg,7460002,1
mmHg,7460003,1
mmHg,7460004,1
mmHg,7460011,1
mmHg,7460012,1
mmHg,7460013,1
mmHg,7460017,1
mmHg,7460018,1
mmHg,7460019,1
mmHg,7460020,1
mmHg,7460028,1
mmHg,7460029,1
mmHg,7460030,1
mmHg,7460031,1
mmHg,7460035,1
mmHg,7460036,1
mmHg,7460037,1
mmHg,7460038,1
mmHg,7460045,1
mmHg,7460046,1
mmHg,7460047,1
mmHg,7460048,1
mmHg,7460053,1
mmHg,7460054,1
mmHg,7460055,1
mmHg,7460056,1
mmHg,7460063,1
mmHg,7460064,1
mmHg,7460065,1
mmHg,7460066,1
mmHg,7460070,1
mmHg,7460071,1
mmHg,7460072,1
mmHg,7460073,1
mmHg,7460093,1
mmHg,7460094,1
mmHg,7460095,1
mmHg,7460096,1
mmHg,7460100,1
mmHg,7460101,1
mmHg,7460102,1
mmHg,7460103,1
mmHg,7460109,1
mmHg,7460110,1
mmHg,7460117,1
mmHg,7460118,1
mmHg,7460119,1
mmHg,7460120,1
mmHg,7460124,1
mmHg,7460125,1
mmHg,7460126,1
mmHg,7460127,1
mmHg,7460134,1
mmHg,7460135,1
mmHg,7460136,1
mmHg,7460137,1
mmHg,7460142,1
mmHg,7460143,1
mmHg,7460144,1
mmHg,7460145,1
mmHg,7460154,1
mmHg,7460155,1
mmHg,7460156,1
mmHg,7460157,1
mmHg,7460161,1
mmHg,7460162,1
mmHg,7460163,1
mmHg,7460164,1
mmHg,7460171,1
mmHg,7460172,1
mmHg,7460173,1
mmHg,7460174,1
mmHg,7460178,1
mmHg,7460179,1
mmHg,7460180,1
mmHg,7460181,1
mmHg,7460188,1
mmHg,7460189,1
mmHg,7460190,1
mmHg,7460191,1
mmHg,7460195,1
mmHg,7460196,1
mmHg,7460197,1
mmHg,7460198,1
mmHg,7460205,1
mmHg,7460206,1
mmHg,7460207,1
mmHg,7460208,1
mmHg,7460213,1
mmHg,7460214,1
mmHg,7460215,1
mmHg,7460216,1
mmHg,7460245,1
mmHg,7460246,1
mmHg,7460247,1
mmHg,7460248,1
mmHg,7460252,1
mmHg,7460253,1
mmHg,7460254,1
